num,keywords,_description,year,_date,Artstor Classification[35275],Work Type[35276],Repository[35277],id,Creation/Discovery Site[35280],Country[35284],_source,Source[35288]
3894642,Pieces,"Pieces of broken lintel, door to pronaos 14, Temple of Atargatis|Temple of Atargatis",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c24~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894641,Inscription,"Inscription of Seleucus Nicator (#15T), NW Room Q, Temple of Artemis|Temple of Artemis",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c23~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894640,Broken,"Broken lintel from door to pronaos 14, Temple of Atargatis|Temple of Atargatis",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c22~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894639,Temple,"Temple of Artemis, removal of debris|Temple of Artemis            ",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c2~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894638,Temple,"Temple of Atargatis, Court A, view from S across chapel of Aphrodite, B|Temple of Atargatis            ",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c19~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894637,Relief,"Relief of Hadad and Atargatis|Temple of Atargatis, court            ",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,1938.5343 (1930.319)|dura-c184~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894636,General,"General view, temples of Artemis and Atargatis from NW|Temples of Artemis and Atargatis from NW            ",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c183~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894635,Tower,Tower 8|Tower 8,1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c182~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894634,Southern,"Southern part of court of Temple of Artemis, looking west toward m|Temple of Artemis            ",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c181~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894633,Street,Street between temples of Artemis and Atargatis|Street between temples of Artemis and Atargatis            ,1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c180~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894632,Fragments,"Fragments of doorjambs, etc. from facade of pronaos 14 of Temple of Atargatis|Temple of Atargatis",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c18~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894631,SW,"SW Bastion, curtain 13-14|SW Bastion",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c179~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894630,SW,"SW Bastion, curtain 13-14|SW Bastion",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c178~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894629,Temple,"Temple of Atargatis, court looking toward tooms on north side|Temple of Atargatis            ",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c177~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894628,Temple,Temple of Artemis looking west across court to sanctuary|Temple of Artemis            ,1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c176~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894627,Temple,Temple of Atargatis|Temple of Atargatis            ,1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c174~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894626,Boule,"Boule H, Temple of Artemis|Temple of Artemis            ",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c173~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894625,Tower,"Tower 1, interior|Tower 1",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c172~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894624,Graffito,"Graffito, NW Vestibule, Temple of Artemis|NW Vestibule, Temple of Artemis            ",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c171~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894623,Fortifications,"Fortifications, NW angle, Tower 1, interior|Tower 1",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c170~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894622,Graffito,"Graffito, NW Vestibule (t), Temple of Artemis|NW Vestibule, Temple of Artemis            ",1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-c169~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
